name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
miami,16/04/23,87.6,73.8,80.6,96.1,73.8,83.8,72.4,76.9,0.046,100,4.17,rain,0,0,25.3,17,123.8,1016.1,64.8,9.7,212.3,18.4,9,75,2023-04-16T06:57:05,2023-04-16T19:44:33,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
miami,17/04/23,86.5,68.7,77.1,90,68.7,78.3,68.5,76,0.358,100,33.33,rain,0,0,32.2,15.6,265.7,1012.2,67.6,9.4,170.5,14.7,8,60,2023-04-17T06:56:08,2023-04-17T19:45:02,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,18/04/23,82.7,66.2,74.8,83.1,66.2,74.9,59.9,61.3,0,0,0,,0,0,23,13.5,20.2,1014.3,28.4,9.9,258,22.1,8,10,2023-04-18T06:55:12,2023-04-18T19:45:31,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,19/04/23,80.9,68.7,75.1,81.5,68.7,75.2,58.9,57.5,0,0,0,,0,0,21.9,14,51.2,1017.3,59.4,9.8,200.7,17.4,8,10,2023-04-19T06:54:17,2023-04-19T19:46:00,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,20/04/23,83.5,72.5,77.9,85.4,72.5,78.4,64.2,63.3,0.012,100,8.33,rain,0,0,23,16.6,69.3,1018.2,56.2,9.9,227.2,19.5,8,30,2023-04-20T06:53:22,2023-04-20T19:46:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,21/04/23,82,72.1,77,85.1,72.1,77.5,67,71.7,0.339,100,25,rain,0,0,13.9,14.1,84.8,1015.2,56.8,9.7,165.7,14.3,10,30,2023-04-21T06:52:28,2023-04-21T19:46:59,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
miami,22/04/23,88.1,72.4,78.6,88.6,72.4,79.2,66.7,68.4,0.116,100,8.33,rain,0,0,33.3,13.5,199.2,1011.4,54.2,9.8,195.3,17,7,30,2023-04-22T06:51:35,2023-04-22T19:47:29,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,23/04/23,85.6,72.5,78.8,89.7,72.5,80.2,69,73,0,0,0,rain,0,0,19.7,13.5,70.2,1012.2,35.7,9.9,221.7,19.2,8,60,2023-04-23T06:50:42,2023-04-23T19:47:58,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,24/04/23,81.8,74,77.6,85,74,78.3,69.3,76,1.078,100,29.17,rain,0,0,21.5,14.3,116.7,1013.4,68,9.4,126.4,11,7,30,2023-04-24T06:49:51,2023-04-24T19:48:28,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,25/04/23,84.2,72.6,78.1,88.5,72.6,79.5,68.6,73,0.206,100,8.33,rain,0,0,25.3,12.8,139.1,1013.2,54.6,9.8,173.4,15,7,30,2023-04-25T06:49:00,2023-04-25T19:48:58,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,26/04/23,87.3,71.3,78.6,91.9,71.3,80.2,69.2,74.1,0.032,100,12.5,rain,0,0,27.7,13.7,150.8,1013.6,41.5,9.9,223.9,19.5,9,60,2023-04-26T06:48:09,2023-04-26T19:49:29,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,27/04/23,87.8,72.3,80,92.4,72.3,82.9,70.1,72.8,0,0,0,rain,0,0,25.3,17.2,141.8,1013.8,37.7,9.9,211,18.3,9,60,2023-04-27T06:47:20,2023-04-27T19:49:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,28/04/23,86.7,74.3,81.7,94.3,74.3,85.1,71.2,71.2,0.012,100,12.5,rain,0,0,26,16.4,177.9,1012.9,52.9,9.9,103.8,9,5,75,2023-04-28T06:46:31,2023-04-28T19:50:30,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,29/04/23,89.5,78,83.8,98.3,78,88.2,73,71.3,0,0,0,rain,0,0,28.5,18.1,178.8,1012.1,65.9,9.9,192,16.6,8,75,2023-04-29T06:45:44,2023-04-29T19:51:00,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,30/04/23,85.6,73.7,80,89.5,73.7,81.8,68.8,70.1,0.176,100,25,rain,0,0,35.6,19.1,238.1,1009.1,48.8,9.5,131,11.3,7,75,2023-04-30T06:44:57,2023-04-30T19:51:31,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,01/05/23,84.7,69.4,76.6,84.8,69.4,76.6,61.3,60.7,0,0,0,,0,0,22.6,15.2,259.4,1012.6,19.5,9.9,242.2,20.9,9,10,2023-05-01T06:44:11,2023-05-01T19:52:02,0.37,Clear,Clear conditions throughout the day.,clear-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,02/05/23,88.8,70,78.6,89,70,78.9,63.8,62.5,0,0,0,,0,0,21.9,13.6,251,1013.1,34.5,9.9,235.7,20.3,9,10,2023-05-02T06:43:26,2023-05-02T19:52:33,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,03/05/23,89,71.3,79.1,90.1,71.3,79.7,64.7,63.1,0,0,0,,0,0,20.8,12.1,269.9,1012.2,48.4,9.9,250.6,21.6,9,60,2023-05-03T06:42:42,2023-05-03T19:53:05,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,04/05/23,87,68.7,77.5,85.3,68.7,77.1,58.2,53.4,0,0,0,,0,0,18.3,9.5,324.2,1014.5,24.2,9.9,255,22,9,10,2023-05-04T06:41:59,2023-05-04T19:53:36,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,05/05/23,87.2,70.6,79.2,88.4,70.6,79.7,63.9,60.3,0,0,0,,0,0,19.7,15.5,88.7,1017,35.5,9.9,225.3,19.5,9,10,2023-05-05T06:41:17,2023-05-05T19:54:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,06/05/23,86.2,74.1,80,89.5,74.1,81.3,66.9,65.1,0.192,100,8.33,rain,0,0,25.3,14.2,67,1018.3,48.6,9.7,243.2,21.1,9,30,2023-05-06T06:40:36,2023-05-06T19:54:39,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
miami,07/05/23,83,75.2,78.4,86.1,75.2,79,67.4,69.7,0.133,100,25,rain,0,0,27.5,20.5,72.2,1019,68,9.8,145.1,12.8,7,30,2023-05-07T06:39:56,2023-05-07T19:55:11,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,08/05/23,83.5,71.8,78.1,85.1,71.8,78.8,63.8,61.8,0,0,0,,0,0,24.2,12.6,84.1,1017.7,32.5,9.9,247,21.5,8,10,2023-05-08T06:39:17,2023-05-08T19:55:43,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,09/05/23,86.1,71.9,80,88.8,71.9,81.3,67.1,66,0,0,0,,0,0,19.7,10.2,100.4,1017,39.2,9.9,266.7,23.2,9,30,2023-05-09T06:38:39,2023-05-09T19:56:14,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,10/05/23,90.1,74.5,81.8,91,74.5,82.9,67,63,0,0,0,,0,0,20,14,80.4,1016.5,19.9,9.9,238,20.6,8,30,2023-05-10T06:38:02,2023-05-10T19:56:46,0.68,Clear,Clear conditions throughout the day.,clear-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,11/05/23,86.6,75.4,81.3,89.5,75.4,82.9,67.5,63.8,0,0,0,rain,0,0,23,13.9,86.3,1017.2,34.1,9.9,226.9,19.5,8,30,2023-05-11T06:37:26,2023-05-11T19:57:18,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,12/05/23,86.4,78.4,81.9,89.8,78.4,84,68.3,63.9,0,0,0,rain,0,0,25.2,16.5,85.9,1018,50,9.9,222,19,9,60,2023-05-12T06:36:52,2023-05-12T19:57:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,13/05/23,86.3,77.4,81.1,87.4,77.4,81.8,66.2,61.4,0.009,100,8.33,rain,0,0,23,16.4,81.6,1017.9,54.4,9.9,239,20.7,9,60,2023-05-13T06:36:18,2023-05-13T19:58:22,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,14/05/23,86.2,76.6,80.7,91.3,76.6,82.3,67.9,65.5,0.012,100,8.33,rain,0,0,27.7,17.1,67,1017.9,64.6,9.9,160.5,13.9,6,60,2023-05-14T06:35:46,2023-05-14T19:58:54,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,15/05/23,88.4,75.6,80.7,93.5,75.6,82.8,70.7,72.4,0.354,100,29.17,rain,0,0,25.3,16.9,70.6,1018,71.5,9.8,237.4,20.5,9,60,2023-05-15T06:35:15,2023-05-15T19:59:26,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,16/05/23,89.2,74.6,81,91.5,74.6,82.7,67.6,65,0,0,0,rain,0,0,19.7,11.3,143.8,1015.4,35.8,9.9,267.6,22.9,9,30,2023-05-16T06:34:45,2023-05-16T19:59:58,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,17/05/23,89,76.3,81.1,92.1,76.3,83.3,70.7,71.8,0.334,100,20.83,rain,0,0,33.3,14.6,212.1,1012.3,47.6,9.6,180.6,15.6,7,60,2023-05-17T06:34:16,2023-05-17T20:00:30,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"0878W,0081W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
miami,18/05/23,87.8,72.4,80.2,92.3,72.4,82.6,69.6,71,0.042,100,8.33,rain,0,0,27.5,11.4,173.5,1013.7,28.5,9.9,204.5,17.7,9,60,2023-05-18T06:33:48,2023-05-18T20:01:01,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"0878W,72202912888,0081W,KHWO,72202412882,72203792809,KFLL,KMIA,KOPF,72202012839,KTMB,0234W"
miami,19/05/23,86.2,77.6,81.3,91.5,77.6,84.8,72.8,75.9,0.453,100,16.67,rain,0,0,24.2,11,106.2,1015.6,50.1,9.8,142.8,12.4,8,60,2023-05-19T06:33:22,2023-05-19T20:01:33,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,0081W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
miami,20/05/23,88.1,77.3,82.1,96.3,77.3,86.1,72.4,73,0.228,100,4.17,rain,0,0,17.2,13,91,1015.2,50.8,9.9,214.3,18.6,8,60,2023-05-20T06:32:56,2023-05-20T20:02:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
miami,21/05/23,86.7,77.3,81.7,93.2,77.3,85.4,71.8,72.2,0.988,100,12.5,rain,0,0,18.3,12.2,74.2,1013.7,51.2,9.9,220.2,19.1,9,30,2023-05-21T06:32:32,2023-05-21T20:02:36,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,0081W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
miami,22/05/23,87.8,77.2,82,94.8,77.2,85.5,72,72.5,0.163,100,16.67,rain,0,0,20.8,13.1,91.7,1012.7,64,9.8,183.9,16,9,30,2023-05-22T06:32:10,2023-05-22T20:03:07,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,0081W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,23/05/23,85.2,75.2,80.5,92,75.2,83.9,72.9,78.2,0.502,100,25,rain,0,0,24.7,12,116.8,1012,69.1,9.5,128.4,11.1,6,60,2023-05-23T06:31:48,2023-05-23T20:03:38,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,24/05/23,86.2,72.6,77.6,93.8,72.6,79.2,70.7,80.1,0.924,100,33.33,rain,0,0,31.1,18.8,128.4,1009.7,53.8,9.7,154.8,13.4,8,75,2023-05-24T06:31:28,2023-05-24T20:04:09,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,72202912888,KHWO,72203792809,72202412882,F8130,KMIA,KOPF,72202012839,KTMB"
miami,25/05/23,85.1,72.6,76.9,89.4,72.6,77.9,69.9,79.5,0.507,100,20.83,rain,0,0,44.9,29.4,154.6,1007.8,55.2,9.4,151.9,13.2,8,60,2023-05-25T06:31:08,2023-05-25T20:04:39,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,0235W,KFLL,KMIA,KOPF,72202012839,KTMB"
miami,26/05/23,82.2,74.1,77.1,87.2,74.1,77.8,70.6,80.7,0.316,100,20.83,rain,0,0,19.7,9.6,45.7,1009,62.5,9.7,108.6,9.5,5,60,2023-05-26T06:30:51,2023-05-26T20:05:09,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,27/05/23,85.2,72,79,89.6,72,81.7,70.3,75.5,0.01,100,4.17,rain,0,0,29.8,11,42.5,1011.9,48.8,9.9,164,14.1,7,60,2023-05-27T06:30:34,2023-05-27T20:05:39,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,28/05/23,90.5,74.5,83,94.7,74.5,85.3,69.2,65,0,0,0,,0,0,16.1,10.6,234.4,1013.3,33.9,9.9,239.7,20.8,8,60,2023-05-28T06:30:18,2023-05-28T20:06:09,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,29/05/23,89.3,73.2,81,92,73.2,83.3,68.7,67.3,0,0,0,,0,0,17.2,12.4,309.7,1012.4,46.3,9.9,215.1,18.4,8,60,2023-05-29T06:30:04,2023-05-29T20:06:38,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,30/05/23,88.3,73.2,81,94.6,73.2,83.4,71.3,73.5,0.698,100,33.33,rain,0,0,24.2,16,65.2,1011.9,74.5,9.7,254.3,22.1,9,60,2023-05-30T06:29:51,2023-05-30T20:07:07,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,31/05/23,86.6,75.9,80,94.6,75.9,82.6,72.9,79.8,0.068,100,12.5,rain,0,0,24.2,12.3,108.7,1011.8,67.8,9.8,153.1,13.1,7,60,2023-05-31T06:29:40,2023-05-31T20:07:35,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,KHST"
miami,01/06/23,89,73.9,79.5,95.7,73.9,81.4,72.1,79.1,0.133,100,4.17,rain,0,0,35.3,9.6,251.7,1010.7,64.1,9.9,125.3,10.5,6,60,2023-06-01T06:29:29,2023-06-01T20:08:03,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
miami,02/06/23,85.6,73.7,79.7,91.8,73.7,82.1,71.2,76.1,0.427,100,12.5,rain,0,0,32.3,10.7,25.8,1008,63.2,9.7,168.2,14.5,6,30,2023-06-02T06:29:20,2023-06-02T20:08:31,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,03/06/23,86.2,73.4,79.5,92.3,73.4,81.6,72.9,80.8,0.389,100,29.17,rain,0,0,41.1,12.9,29.4,1005.6,51.8,9.6,169.5,14.8,7,60,2023-06-03T06:29:12,2023-06-03T20:08:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
miami,04/06/23,89.2,74.4,80.6,96,74.4,83.6,72,76.3,0.069,100,29.17,rain,0,0,20.2,13.6,64.5,1005.2,68,9.7,227.5,19.8,8,60,2023-06-04T06:29:06,2023-06-04T20:09:24,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,05/06/23,89.5,73.1,80.6,94.6,73.1,83.6,71.8,76,0.233,100,12.5,rain,0,0,25.3,14.3,23.4,1010,57.7,9.6,216.2,18.8,7,60,2023-06-05T06:29:00,2023-06-05T20:09:50,0.55,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,06/06/23,83.7,72,78.8,89.4,72,80.3,71.5,78.7,0.047,100,12.5,rain,0,0,30.7,10.4,80.4,1013.3,78.7,9.8,123.6,10.7,6,30,2023-06-06T06:28:56,2023-06-06T20:10:16,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,07/06/23,87.5,74.9,80.7,94.4,74.9,82.9,72.7,77.6,0.169,100,20.83,rain,0,0,18.3,11.3,206.7,1011.2,53.9,9.6,174.8,15.1,8,60,2023-06-07T06:28:53,2023-06-07T20:10:40,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,08/06/23,88.7,76,80.4,97.2,76,82.6,73.4,79.8,0.789,100,29.17,rain,0,0,29.5,15.9,203.1,1010.5,56.1,9.5,202.5,17.5,9,60,2023-06-08T06:28:51,2023-06-08T20:11:05,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,09/06/23,89.9,76.5,82.5,97.1,76.5,86.2,72,71.6,0.045,100,16.67,rain,0,0,30.8,12.2,217.1,1010.5,56.4,9.9,214.8,18.5,8,75,2023-06-09T06:28:51,2023-06-09T20:11:28,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,10/06/23,89.9,77.2,82.9,97.2,77.2,87.1,72.5,71.8,0.292,100,12.5,rain,0,0,23,14.9,183.6,1011.9,35.3,9.7,206.1,17.6,7,75,2023-06-10T06:28:51,2023-06-10T20:11:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,F8130,KMIA,KOPF,72202012839,0234W"
miami,11/06/23,89.1,77.8,83.1,99.3,77.8,88.9,74.1,75,0.222,100,16.67,rain,0,0,18.3,10.3,152.1,1013.4,43.2,9.8,175.2,15.3,9,75,2023-06-11T06:28:53,2023-06-11T20:12:13,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,12/06/23,88,77.6,82.1,98.7,77.6,86.9,74.8,79.2,0.476,100,41.67,rain,0,0,32.2,16.7,188,1014.1,60,9.5,174,15,8,75,2023-06-12T06:28:56,2023-06-12T20:12:34,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,13/06/23,91.4,77.6,83.9,104.7,77.6,90.1,74.9,75.1,0.004,100,4.17,rain,0,0,24.2,15.8,176.3,1015,63,9.9,222.5,19.2,9,100,2023-06-13T06:29:00,2023-06-13T20:12:54,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,14/06/23,91.4,77.6,85,104.4,77.6,92.5,75.6,74.1,0.006,100,8.33,rain,0,0,22.8,14.9,161.8,1014.9,51.7,9.9,256.7,22.2,9,100,2023-06-14T06:29:05,2023-06-14T20:13:14,0.87,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,15/06/23,91.9,80.2,86.3,102.5,85.7,95.3,75.5,71.1,0,0,0,,0,0,21.6,14.2,165.9,1015,31,9.9,266.3,23,10,75,2023-06-15T06:29:11,2023-06-15T20:13:33,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,16/06/23,94.3,81.4,87.3,102.5,88.6,95.8,74.5,67.2,0.016,100,4.17,rain,0,0,27.9,15.4,229.6,1015.4,52.5,9.9,178.2,15.4,5,100,2023-06-16T06:29:18,2023-06-16T20:13:51,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,F8130,KMIA,KOPF,72202012839,KTMB"
miami,17/06/23,91.6,77.2,84.4,101.6,77.2,91.2,73.8,71.5,0.29,100,37.5,rain,0,0,32.9,16.7,188.2,1015.4,60,9.7,169.4,14.5,6,100,2023-06-17T06:29:27,2023-06-17T20:14:08,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,F8130,KMIA,KOPF,72202012839,KTMB"
miami,18/06/23,90.1,77.2,82.2,102.4,77.2,86.8,73.8,76.3,0.143,100,25,rain,0,0,31.9,14.7,236.1,1014.6,59,9.9,132.3,11.3,7,75,2023-06-18T06:29:36,2023-06-18T20:14:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,19/06/23,91.4,74.6,80.4,103.3,74.6,84.1,73.4,80,1.983,100,33.33,rain,0,0,38.7,24.5,217.9,1015.3,59.1,9.3,114,9.7,10,100,2023-06-19T06:29:46,2023-06-19T20:14:39,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,20/06/23,90.7,73.1,81.7,101.7,73.1,86.2,73.2,76.9,0.555,100,16.67,rain,0,0,27.3,16.1,131.1,1014.9,51.7,9.5,257.2,22.2,10,75,2023-06-20T06:29:58,2023-06-20T20:14:53,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,21/06/23,90.6,73,82.2,99.8,73,87.4,72.8,74.4,0.022,100,12.5,rain,0,0,19.7,14.4,136.3,1014.2,61,9.9,245.3,21.1,9,75,2023-06-21T06:30:10,2023-06-21T20:15:06,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,22/06/23,87.5,77.9,83.1,101.3,77.9,90.5,75.5,78.3,0.069,100,12.5,rain,0,0,17.2,14.4,124.2,1015.7,59,9.8,99.3,8.7,5,100,2023-06-22T06:30:23,2023-06-22T20:15:19,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,23/06/23,91.1,80.3,85.4,107.2,86.8,96.4,77.6,78.1,0,0,0,rain,0,0,21.9,13.7,121.5,1017,60.5,9.9,186.3,16.2,7,100,2023-06-23T06:30:38,2023-06-23T20:15:30,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,24/06/23,91.9,75.8,83.6,107.8,75.8,92.6,76.8,80.7,0.315,100,20.83,rain,0,0,20.8,13.7,116.2,1016.8,62.6,9.6,149.5,12.9,9,75,2023-06-24T06:30:53,2023-06-24T20:15:40,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
